URI,ASN,IP Prefix,Max Length,Not Before,Not After
"rsync://repository.lacnic.net/rpki/lacnic/4d327575-a35a-4d92-933b-764cbc93f177/0d9a75047a84ec9b81a31f7a0675a477f1f77f20.roa",AS27960,190.122.32.0/20,21,2013-09-13 03:00:00,2015-09-13 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/4d327575-a35a-4d92-933b-764cbc93f177/0d9a75047a84ec9b81a31f7a0675a477f1f77f20.roa",AS27960,190.122.48.0/20,21,2013-09-13 03:00:00,2015-09-13 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/4d327575-a35a-4d92-933b-764cbc93f177/0d9a75047a84ec9b81a31f7a0675a477f1f77f20.roa",AS27960,200.49.120.0/21,21,2013-09-13 03:00:00,2015-09-13 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/6945eba8-da1f-4090-bc84-c88c0e816f7a/1380bfa7effe15f647c174b484ca6dd99c1036e8.roa",AS52342,186.148.212.0/22,24,2013-03-21 16:22:27,2018-03-21 16:22:27
"rsync://repository.lacnic.net/rpki/lacnic/6945eba8-da1f-4090-bc84-c88c0e816f7a/1380bfa7effe15f647c174b484ca6dd99c1036e8.roa",AS52342,2800:9b0::/32,48,2013-03-21 16:22:27,2018-03-21 16:22:27
"rsync://repository.lacnic.net/rpki/lacnic/ab6cf084-6d6f-480a-a162-caa9a8c75fa8/005f86440a35f4d298ee450d1b66bb4046cd29cd.roa",AS52476,190.113.84.0/22,24,2013-05-31 03:00:00,2020-05-31 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/ab6cf084-6d6f-480a-a162-caa9a8c75fa8/005f86440a35f4d298ee450d1b66bb4046cd29cd.roa",AS52476,2803:5b00::/32,32,2013-05-31 03:00:00,2020-05-31 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/4baff924-b2cc-4a19-9fb5-601025aefe30/104d731dd74b5bedd018a49d305c7bba59af9192.roa",AS27754,181.41.224.0/19,19,2013-09-12 03:00:00,2015-09-12 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/3ee3f25e-9661-4b86-9c6c-ef70ff844ffe/c3a512b4b5855d938761397994601f46c8dea835.roa",AS27762,190.121.240.0/20,20,2013-03-21 16:19:13,2018-03-21 16:19:13
"rsync://repository.lacnic.net/rpki/lacnic/d983599e-6a21-4306-a4a5-520c8abe4c3a/bd92915e514cccb1b8298a55652643ca045af8c7.roa",AS23383,190.124.16.0/22,22,2013-06-28 03:00:00,2015-06-28 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/d983599e-6a21-4306-a4a5-520c8abe4c3a/bd92915e514cccb1b8298a55652643ca045af8c7.roa",AS23383,190.124.20.0/22,22,2013-06-28 03:00:00,2015-06-28 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/d983599e-6a21-4306-a4a5-520c8abe4c3a/bd92915e514cccb1b8298a55652643ca045af8c7.roa",AS23383,2803:b700::/32,32,2013-06-28 03:00:00,2015-06-28 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/57faad16-cb2a-4529-9b04-bd5cba66d8c8/203c4e151ca865ff58fdb5e94c2bbdac393adc99.roa",AS20207,190.7.0.0/19,24,2013-03-21 16:19:59,2018-03-21 16:19:59
"rsync://repository.lacnic.net/rpki/lacnic/57faad16-cb2a-4529-9b04-bd5cba66d8c8/203c4e151ca865ff58fdb5e94c2bbdac393adc99.roa",AS20207,190.7.32.0/19,24,2013-03-21 16:19:59,2018-03-21 16:19:59
"rsync://repository.lacnic.net/rpki/lacnic/57faad16-cb2a-4529-9b04-bd5cba66d8c8/203c4e151ca865ff58fdb5e94c2bbdac393adc99.roa",AS20207,190.57.224.0/19,24,2013-03-21 16:19:59,2018-03-21 16:19:59
"rsync://repository.lacnic.net/rpki/lacnic/57faad16-cb2a-4529-9b04-bd5cba66d8c8/203c4e151ca865ff58fdb5e94c2bbdac393adc99.roa",AS20207,190.183.0.0/18,24,2013-03-21 16:19:59,2018-03-21 16:19:59
"rsync://repository.lacnic.net/rpki/lacnic/57faad16-cb2a-4529-9b04-bd5cba66d8c8/203c4e151ca865ff58fdb5e94c2bbdac393adc99.roa",AS20207,190.183.64.0/18,24,2013-03-21 16:19:59,2018-03-21 16:19:59
"rsync://repository.lacnic.net/rpki/lacnic/57faad16-cb2a-4529-9b04-bd5cba66d8c8/203c4e151ca865ff58fdb5e94c2bbdac393adc99.roa",AS20207,190.183.128.0/18,24,2013-03-21 16:19:59,2018-03-21 16:19:59
"rsync://repository.lacnic.net/rpki/lacnic/57faad16-cb2a-4529-9b04-bd5cba66d8c8/203c4e151ca865ff58fdb5e94c2bbdac393adc99.roa",AS20207,190.183.192.0/19,24,2013-03-21 16:19:59,2018-03-21 16:19:59
"rsync://repository.lacnic.net/rpki/lacnic/57faad16-cb2a-4529-9b04-bd5cba66d8c8/203c4e151ca865ff58fdb5e94c2bbdac393adc99.roa",AS20207,190.183.224.0/19,24,2013-03-21 16:19:59,2018-03-21 16:19:59
"rsync://repository.lacnic.net/rpki/lacnic/57faad16-cb2a-4529-9b04-bd5cba66d8c8/203c4e151ca865ff58fdb5e94c2bbdac393adc99.roa",AS20207,2800:6f0::/32,48,2013-03-21 16:19:59,2018-03-21 16:19:59
"rsync://repository.lacnic.net/rpki/lacnic/57faad16-cb2a-4529-9b04-bd5cba66d8c8/b8bf1820386eb3ea575134731e84ca89a580b517.roa",AS20207,190.7.0.0/19,24,2013-03-21 16:19:59,2018-03-21 16:19:59
